# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
138,16.596,43.6,12.2,55.8,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
139,16.683,49.2,12.7,61.9,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
140,16.771,47.2,16.4,63.6,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
141,16.860,41.3,23.1,64.4,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
142,17.054,146.7,23.2,170.0,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
143,17.137,40.8,17.4,58.3,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
144,17.224,41.3,20.9,62.2,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
145,17.421,161.1,12.4,173.4,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
146,17.505,42.3,15.0,57.3,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
147,17.593,49.8,13.9,63.7,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
148,17.683,50.4,14.8,65.2,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
149,17.801,50.5,43.8,94.2,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
150,18.018,178.9,12.9,191.8,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
151,18.099,40.5,15.6,56.2,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
152,18.284,149.8,10.6,160.4,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
153,18.368,40.0,20.4,60.4,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
154,18.520,97.4,30.0,127.4,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
155,18.607,43.9,20.3,64.1,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
156,18.793,142.7,19.0,161.7,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
157,18.871,42.2,11.2,53.5,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
158,18.954,41.0,15.4,56.5,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
159,19.043,48.7,15.3,64.0,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
160,19.135,55.8,12.1,67.9,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
161,19.221,44.0,17.6,61.6,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
162,19.345,71.7,27.2,98.9,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
163,19.426,45.5,11.3,56.8,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
164,19.507,44.8,11.5,56.4,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
165,19.585,42.9,10.2,53.1,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
166,19.665,44.6,11.5,56.1,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
167,19.755,50.2,15.5,65.7,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
168,19.843,49.9,14.0,63.9,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
169,19.931,46.9,16.7,63.6,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
170,20.021,47.9,15.8,63.7,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
171,20.100,42.6,12.0,54.6,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
172,20.298,160.3,12.0,172.2,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
173,20.377,41.3,14.0,55.3,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
174,20.458,42.8,14.0,56.8,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
175,20.543,46.3,14.9,61.2,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
176,20.626,44.1,14.6,58.7,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
177,20.712,48.5,13.8,62.3,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
178,20.796,48.1,11.9,60.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
179,20.881,47.7,12.8,60.6,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
180,20.959,40.2,14.1,54.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
181,21.058,49.4,25.5,74.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
182,21.155,48.1,22.8,70.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
183,21.234,41.9,12.5,54.4,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
184,21.389,115.8,14.1,129.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
185,21.471,44.4,13.9,58.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
186,21.561,50.7,15.2,65.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
187,21.649,50.7,13.3,64.0,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
188,21.735,49.7,13.0,62.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
189,21.913,142.9,11.0,153.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
190,21.996,42.3,15.9,58.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
191,22.177,140.4,16.3,156.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
192,22.261,43.0,17.2,60.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
193,22.344,45.6,13.3,58.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
194,22.433,51.9,11.2,63.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
195,22.521,46.9,16.3,63.1,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
196,22.609,48.7,15.1,63.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
197,22.760,112.8,13.9,126.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
198,22.850,50.9,14.2,65.1,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
199,23.052,162.3,15.1,177.4,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
200,23.256,46.3,134.2,180.5,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
201,23.333,38.8,14.2,53.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
202,23.414,44.5,11.7,56.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
203,23.493,43.0,12.8,55.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
204,23.674,142.5,14.6,157.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
205,23.886,42.9,144.8,187.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
206,23.973,45.0,15.3,60.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
207,24.064,52.5,14.0,66.6,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
208,24.146,46.3,10.7,57.0,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
209,24.226,41.3,15.0,56.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
210,24.312,48.5,12.8,61.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
211,24.395,45.9,11.5,57.4,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
212,24.493,44.3,28.6,72.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
213,24.581,49.9,13.9,63.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
214,24.665,47.5,12.7,60.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
215,24.743,41.8,12.7,54.5,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
216,24.922,144.6,10.9,155.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
217,24.995,37.9,11.6,49.5,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
218,25.149,111.8,15.4,127.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
219,25.228,43.4,11.9,55.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
220,25.387,115.3,19.4,134.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
221,25.472,41.3,19.2,60.5,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
222,25.552,42.3,14.1,56.5,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
223,25.635,44.7,14.3,59.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
224,25.714,43.4,11.3,54.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
225,25.804,49.6,15.5,65.1,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
226,25.894,51.3,14.3,65.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
227,25.977,44.9,12.9,57.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
228,26.064,49.3,13.4,62.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
229,26.144,42.5,14.1,56.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
230,26.224,40.6,12.7,53.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
