# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n.pt,Size,6.25 MB
# Model Task,detect,Version,unknown
# Tracker,bytetrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
173,9.503,28.6,0.3,28.9,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
174,9.556,29.2,0.3,29.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
175,9.610,29.1,0.3,29.4,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
176,9.660,27.0,0.2,27.2,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
177,9.713,28.4,0.3,28.7,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
178,9.765,28.2,0.3,28.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
179,9.820,30.1,0.3,30.4,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
180,9.872,28.0,0.3,28.2,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
181,9.926,29.3,0.2,29.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
182,9.979,27.3,0.2,27.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
183,10.032,28.5,0.3,28.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
184,10.084,28.4,0.3,28.6,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
