# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,deepsort

# Video,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/data/raw/WIN_20250319_10_03_53_Pro.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
# Resolution,1920x1080,FPS,28.09
# Stay Threshold (s),6.0
# Move Threshold (px),20.0

929,102.324,127.1,79.6,0.0,209.5,1,1,9.1,yolov8n,deepsort,
930,102.452,69.7,49.0,0.0,125.2,1,1,9.1,yolov8n,deepsort,
931,102.584,88.4,33.7,0.0,129.0,1,1,9.1,yolov8n,deepsort,
932,102.707,66.8,46.4,0.0,118.8,1,1,9.1,yolov8n,deepsort,
933,102.848,84.7,53.2,0.0,140.1,1,1,9.1,yolov8n,deepsort,
934,102.990,78.6,60.4,0.0,141.2,1,1,9.1,yolov8n,deepsort,
935,103.130,83.1,47.9,0.0,137.3,1,1,9.1,yolov8n,deepsort,
936,103.262,75.8,51.7,0.0,130.5,1,1,9.1,yolov8n,deepsort,
937,103.390,59.5,61.1,0.0,127.6,1,1,9.1,yolov8n,deepsort,
938,103.532,87.0,51.1,0.0,140.4,1,1,9.1,yolov8n,deepsort,
939,103.651,71.0,44.5,0.0,118.3,1,1,9.1,yolov8n,deepsort,
940,103.757,62.8,39.6,0.0,105.2,1,1,9.1,yolov8n,deepsort,
941,103.902,81.2,60.4,0.0,143.8,1,1,9.1,yolov8n,deepsort,
942,104.037,76.4,54.3,0.0,133.6,1,1,9.1,yolov8n,deepsort,
943,104.166,83.5,41.6,0.0,128.0,1,1,9.1,yolov8n,deepsort,
944,104.304,88.5,41.2,0.0,133.4,1,1,9.1,yolov8n,deepsort,
945,104.402,57.7,36.1,0.0,96.4,1,1,9.1,yolov8n,deepsort,
946,104.521,87.1,28.8,0.0,118.9,1,1,9.1,yolov8n,deepsort,
947,104.630,56.0,49.0,0.0,107.2,1,1,9.1,yolov8n,deepsort,
948,104.718,55.2,28.8,0.0,86.7,1,1,9.1,yolov8n,deepsort,
949,104.826,69.0,35.3,0.0,107.3,1,1,9.1,yolov8n,deepsort,
950,104.961,80.8,51.0,0.0,133.9,1,1,9.1,yolov8n,deepsort,
951,105.078,69.5,36.8,0.0,116.6,1,1,9.1,yolov8n,deepsort,
952,105.206,64.5,59.5,0.0,126.8,1,1,9.0,yolov8n,deepsort,
953,105.339,85.7,40.9,0.0,131.2,1,1,9.0,yolov8n,deepsort,
954,105.516,119.7,52.3,0.0,175.9,1,1,9.0,yolov8n,deepsort,
955,105.690,95.9,73.2,0.0,172.3,1,1,9.0,yolov8n,deepsort,
956,105.846,97.6,49.9,0.0,151.5,1,1,9.0,yolov8n,deepsort,
957,105.987,95.2,41.7,0.0,139.8,1,1,9.0,yolov8n,deepsort,
958,106.102,70.5,41.2,0.0,113.8,1,1,9.0,yolov8n,deepsort,
959,106.237,76.9,55.7,0.0,134.7,1,1,9.0,yolov8n,deepsort,
960,106.345,64.0,34.4,0.0,104.8,1,1,9.0,yolov8n,deepsort,
961,106.451,62.6,40.5,0.0,105.3,1,1,9.0,yolov8n,deepsort,
962,106.589,81.8,51.5,0.0,136.7,1,1,9.0,yolov8n,deepsort,
963,106.714,75.9,43.5,0.0,122.9,1,1,9.0,yolov8n,deepsort,
964,106.829,71.2,38.8,0.0,113.8,1,1,9.0,yolov8n,deepsort,
965,106.948,64.5,51.1,0.0,118.4,1,1,9.0,yolov8n,deepsort,
966,107.080,79.6,46.0,0.0,130.6,1,1,9.0,yolov8n,deepsort,
967,107.228,77.3,61.3,0.0,147.3,1,1,9.0,yolov8n,deepsort,
968,107.364,87.4,45.3,0.0,134.9,1,1,9.0,yolov8n,deepsort,
969,107.488,75.6,45.2,0.0,123.3,1,1,9.0,yolov8n,deepsort,
970,107.622,82.7,47.5,0.0,133.1,1,1,9.0,yolov8n,deepsort,
971,107.773,75.9,71.8,0.0,150.0,1,1,9.0,yolov8n,deepsort,
972,107.901,85.9,36.4,0.0,125.4,1,1,9.0,yolov8n,deepsort,
973,107.989,49.1,34.4,0.0,86.5,1,1,9.0,yolov8n,deepsort,
974,108.094,47.4,54.0,0.0,104.4,1,1,9.0,yolov8n,deepsort,
975,108.233,61.0,69.4,0.0,136.5,1,1,9.0,yolov8n,deepsort,
976,108.359,74.5,47.3,0.0,124.7,1,1,9.0,yolov8n,deepsort,
977,108.449,53.6,32.6,0.0,89.3,1,1,9.0,yolov8n,deepsort,
978,108.590,78.9,53.7,0.0,136.4,1,1,9.0,yolov8n,deepsort,
979,108.698,62.6,34.4,0.0,107.6,1,1,9.0,yolov8n,deepsort,
980,108.782,50.6,30.0,0.0,82.9,1,1,9.0,yolov8n,deepsort,
981,108.895,62.0,41.4,0.0,110.4,1,1,9.0,yolov8n,deepsort,
982,109.005,72.5,33.8,0.0,109.1,1,1,9.0,yolov8n,deepsort,
983,109.094,45.9,37.6,0.0,87.2,1,1,9.0,yolov8n,deepsort,
984,109.213,67.4,46.4,0.0,117.1,1,1,9.0,yolov8n,deepsort,
985,109.346,70.4,51.8,0.0,132.0,1,1,9.0,yolov8n,deepsort,
986,109.497,98.9,47.5,0.0,149.3,1,1,9.0,yolov8n,deepsort,
987,109.612,65.7,34.5,0.0,107.3,1,1,9.0,yolov8n,deepsort,
988,109.685,38.2,32.2,0.0,72.5,1,1,9.0,yolov8n,deepsort,
989,109.805,76.7,40.1,0.0,118.9,1,1,9.0,yolov8n,deepsort,
990,109.928,61.7,43.7,0.0,121.2,1,1,9.0,yolov8n,deepsort,
991,110.025,63.6,30.4,0.0,96.1,1,1,9.0,yolov8n,deepsort,
992,110.187,100.4,55.1,0.0,161.6,1,1,9.0,yolov8n,deepsort,
993,110.305,84.1,30.9,0.0,117.2,1,1,9.0,yolov8n,deepsort,
994,110.426,64.5,47.1,0.0,119.8,1,1,9.0,yolov8n,deepsort,
995,110.564,63.9,70.1,0.0,136.9,1,1,9.0,yolov8n,deepsort,
996,110.695,75.5,50.6,0.0,129.9,1,1,9.0,yolov8n,deepsort,
997,110.825,81.5,44.1,0.0,129.3,1,1,9.0,yolov8n,deepsort,
998,110.955,81.0,45.6,0.0,128.8,1,1,9.0,yolov8n,deepsort,
999,111.098,87.2,52.8,0.0,142.1,1,1,9.0,yolov8n,deepsort,
1000,111.235,76.4,53.7,0.0,133.4,1,1,9.0,yolov8n,deepsort,
1001,111.370,87.6,45.1,0.0,134.9,1,1,9.0,yolov8n,deepsort,
1002,111.523,87.0,51.2,0.0,148.4,1,1,9.0,yolov8n,deepsort,
1003,111.627,59.4,40.6,0.0,102.4,1,1,9.0,yolov8n,deepsort,
1004,111.737,56.4,44.7,0.0,107.4,1,1,9.0,yolov8n,deepsort,
1005,111.843,60.5,41.1,0.0,104.6,1,1,9.0,yolov8n,deepsort,
1006,111.965,74.0,43.6,0.0,120.6,1,1,9.0,yolov8n,deepsort,
1007,112.126,78.6,68.9,0.0,157.5,1,1,9.0,yolov8n,deepsort,
1008,112.261,86.5,45.5,0.0,134.3,1,1,9.0,yolov8n,deepsort,
1009,112.388,73.2,50.9,0.0,126.1,1,1,9.0,yolov8n,deepsort,
1010,112.535,86.6,57.7,0.0,146.4,1,1,9.0,yolov8n,deepsort,
1011,112.661,73.3,49.5,0.0,124.9,1,1,9.0,yolov8n,deepsort,
1012,112.815,105.5,44.9,0.0,153.1,1,1,9.0,yolov8n,deepsort,
1013,112.940,67.9,52.8,0.0,123.7,1,1,9.0,yolov8n,deepsort,
1014,113.087,85.6,58.9,0.0,146.6,1,1,9.0,yolov8n,deepsort,
1015,113.212,67.0,53.9,0.0,123.7,1,1,9.0,yolov8n,deepsort,
1016,113.338,74.4,44.7,0.0,124.4,1,1,9.0,yolov8n,deepsort,
1017,113.447,60.4,46.2,0.0,108.6,1,1,9.0,yolov8n,deepsort,
1018,113.607,102.7,52.3,0.0,158.3,1,1,9.0,yolov8n,deepsort,
1019,113.737,77.5,48.3,0.0,129.0,1,1,9.0,yolov8n,deepsort,
1020,113.859,65.9,52.9,0.0,121.2,1,1,9.0,yolov8n,deepsort,
1021,113.985,80.4,42.7,0.0,125.1,1,1,9.0,yolov8n,deepsort,
1022,114.094,68.8,37.3,0.0,108.1,1,1,9.0,yolov8n,deepsort,
1023,114.236,89.4,49.9,0.0,141.3,1,1,9.0,yolov8n,deepsort,
1024,114.352,62.4,49.8,0.0,115.1,1,1,9.0,yolov8n,deepsort,
1025,114.475,78.9,40.6,0.0,121.9,1,1,9.0,yolov8n,deepsort,
1026,114.547,39.6,29.7,0.0,71.4,1,1,9.0,yolov8n,deepsort,
1027,114.645,51.5,41.6,0.0,96.5,1,1,9.0,yolov8n,deepsort,
1028,114.758,66.9,39.8,0.0,111.7,1,1,9.0,yolov8n,deepsort,
1029,114.884,72.3,49.4,0.0,124.9,1,1,9.0,yolov8n,deepsort,
1030,115.034,110.6,37.2,0.0,149.9,1,1,9.0,yolov8n,deepsort,
1031,115.153,76.0,38.6,0.0,117.5,1,1,9.0,yolov8n,deepsort,
1032,115.313,104.5,52.0,0.0,159.4,1,1,8.9,yolov8n,deepsort,
1033,115.441,76.8,42.9,0.0,124.7,1,1,8.9,yolov8n,deepsort,
1034,115.589,86.0,58.6,0.0,147.1,1,1,8.9,yolov8n,deepsort,
1035,115.704,70.6,41.0,0.0,114.4,1,1,8.9,yolov8n,deepsort,
1036,115.796,46.4,40.8,0.0,90.9,1,1,8.9,yolov8n,deepsort,
1037,115.914,78.6,35.7,0.0,117.3,1,1,8.9,yolov8n,deepsort,
1038,116.035,69.1,48.9,0.0,120.1,1,1,8.9,yolov8n,deepsort,
1039,116.141,60.7,41.4,0.0,104.9,1,1,8.9,yolov8n,deepsort,
1040,116.270,72.8,52.0,0.0,127.8,1,1,8.9,yolov8n,deepsort,
1041,116.368,66.2,28.6,0.0,97.6,1,1,8.9,yolov8n,deepsort,
1042,116.500,80.5,47.1,0.0,130.7,1,1,8.9,yolov8n,deepsort,
1043,116.649,71.3,62.9,0.0,148.0,1,1,8.9,yolov8n,deepsort,
1044,116.791,84.3,46.4,0.0,136.2,1,1,8.9,yolov8n,deepsort,
1045,116.916,67.2,52.8,0.0,123.5,1,1,8.9,yolov8n,deepsort,
1046,117.020,53.3,34.2,0.0,96.9,1,1,8.9,yolov8n,deepsort,
1047,117.144,75.5,40.4,0.0,121.9,1,1,8.9,yolov8n,deepsort,
1048,117.276,81.7,47.1,0.0,131.0,1,1,8.9,yolov8n,deepsort,
1049,117.400,56.5,51.6,0.0,122.1,1,1,8.9,yolov8n,deepsort,
1050,117.498,52.4,41.6,0.0,96.6,1,1,8.9,yolov8n,deepsort,
1051,117.618,83.2,33.7,0.0,119.0,1,1,8.9,yolov8n,deepsort,
1052,117.797,74.1,92.6,0.0,172.9,1,1,8.9,yolov8n,deepsort,
1053,117.910,78.3,30.6,0.0,112.1,1,1,8.9,yolov8n,deepsort,
1054,118.041,68.0,59.2,0.0,129.9,1,1,8.9,yolov8n,deepsort,
1055,118.159,68.2,46.9,0.0,117.2,1,1,8.9,yolov8n,deepsort,
1056,118.300,74.5,58.0,0.0,135.4,1,1,8.9,yolov8n,deepsort,
1057,118.411,67.3,40.1,0.0,109.9,1,1,8.9,yolov8n,deepsort,
1058,118.509,49.8,42.0,0.0,97.0,1,1,8.9,yolov8n,deepsort,
1059,118.634,77.0,43.0,0.0,123.4,1,1,8.9,yolov8n,deepsort,
1060,118.749,78.8,33.1,0.0,114.9,1,1,8.9,yolov8n,deepsort,
1061,118.876,75.2,48.3,0.0,125.6,1,1,8.9,yolov8n,deepsort,
1062,118.994,76.7,38.0,0.0,116.8,1,1,8.9,yolov8n,deepsort,
1063,119.108,63.4,47.3,0.0,113.4,1,1,8.9,yolov8n,deepsort,
1064,119.256,81.5,61.8,0.0,147.0,1,1,8.9,yolov8n,deepsort,
1065,119.379,72.0,41.1,0.0,120.8,1,1,8.9,yolov8n,deepsort,
1066,119.499,57.3,57.6,0.0,117.0,1,1,8.9,yolov8n,deepsort,
1067,119.613,75.4,34.4,0.0,113.0,1,1,8.9,yolov8n,deepsort,
1068,119.720,63.7,36.1,0.0,106.6,1,1,8.9,yolov8n,deepsort,
1069,119.844,77.6,38.8,0.0,122.9,1,1,8.9,yolov8n,deepsort,
1070,119.944,66.9,29.0,0.0,98.8,1,1,8.9,yolov8n,deepsort,
1071,120.053,62.0,43.5,0.0,107.7,1,1,8.9,yolov8n,deepsort,
1072,120.160,61.3,37.3,0.0,102.6,1,1,8.9,yolov8n,deepsort,
1073,120.280,57.9,51.0,0.0,117.4,1,1,8.9,yolov8n,deepsort,
1074,120.433,93.8,51.9,0.0,151.9,1,1,8.9,yolov8n,deepsort,
1075,120.550,66.8,38.6,0.0,111.7,1,1,8.9,yolov8n,deepsort,
1076,120.673,80.7,29.2,0.0,113.6,1,1,8.9,yolov8n,deepsort,
1077,120.768,45.8,45.5,0.0,94.0,1,1,8.9,yolov8n,deepsort,
1078,120.904,89.8,43.7,0.0,135.7,1,1,8.9,yolov8n,deepsort,
1079,121.018,67.5,43.0,0.0,112.5,1,1,8.9,yolov8n,deepsort,
1080,121.149,81.4,47.4,0.0,130.9,1,1,8.9,yolov8n,deepsort,
1081,121.256,70.6,31.7,0.0,105.1,1,1,8.9,yolov8n,deepsort,
1082,121.398,83.8,54.7,0.0,141.2,1,1,8.9,yolov8n,deepsort,
1083,121.523,74.0,46.3,0.0,123.8,1,1,8.9,yolov8n,deepsort,
1084,121.685,93.0,52.2,0.0,158.7,1,1,8.9,yolov8n,deepsort,
1085,121.753,64.5,0.1,0.0,66.9,0,1,8.9,yolov8n,deepsort,
1086,121.864,66.6,41.7,0.0,110.4,1,1,8.9,yolov8n,deepsort,
1087,122.013,92.3,45.5,0.0,144.2,1,1,8.9,yolov8n,deepsort,
1088,122.163,77.9,57.0,0.0,148.6,2,2,8.9,yolov8n,deepsort,
1089,122.296,79.4,50.6,0.0,132.2,1,2,8.9,yolov8n,deepsort,
1090,122.448,75.3,62.0,0.0,150.8,1,3,8.9,yolov8n,deepsort,
1091,122.560,70.9,36.8,0.0,111.3,1,3,8.9,yolov8n,deepsort,
1092,122.693,80.2,39.5,0.0,131.9,1,3,8.9,yolov8n,deepsort,
1093,122.778,45.1,31.8,0.0,83.7,1,3,8.9,yolov8n,deepsort,
1094,122.858,44.7,31.5,0.0,79.2,1,3,8.9,yolov8n,deepsort,
1095,122.936,44.9,29.1,0.0,76.7,1,3,8.9,yolov8n,deepsort,
1096,123.022,48.7,34.7,0.0,85.6,1,3,8.9,yolov8n,deepsort,
1097,123.104,50.5,28.4,0.0,81.0,1,3,8.9,yolov8n,deepsort,
1098,123.194,52.0,34.5,0.0,88.6,1,3,8.9,yolov8n,deepsort,
1099,123.285,49.5,38.3,0.0,90.5,1,3,8.9,yolov8n,deepsort,
1100,123.373,43.4,40.5,0.0,86.6,1,3,8.9,yolov8n,deepsort,
1101,123.471,56.4,37.7,0.0,97.8,1,3,8.9,yolov8n,deepsort,
1102,123.553,44.4,29.4,0.0,79.1,1,3,8.9,yolov8n,deepsort,
1103,123.648,58.2,34.0,0.0,94.4,1,3,8.9,yolov8n,deepsort,
1104,123.750,56.2,41.8,0.0,100.2,1,3,8.9,yolov8n,deepsort,
1105,123.892,86.5,52.7,0.0,141.3,1,3,8.9,yolov8n,deepsort,
1106,123.985,54.6,35.9,0.0,92.7,1,3,8.9,yolov8n,deepsort,
1107,124.110,66.0,43.4,0.0,115.4,1,3,8.9,yolov8n,deepsort,
1108,124.249,88.1,47.4,0.0,137.7,1,3,8.9,yolov8n,deepsort,
1109,124.357,64.6,40.5,0.0,107.1,1,3,8.9,yolov8n,deepsort,
1110,124.460,53.5,46.7,0.0,102.3,1,3,8.9,yolov8n,deepsort,
1111,124.567,68.0,35.9,0.0,106.0,1,3,8.9,yolov8n,deepsort,
1112,124.706,100.9,33.2,0.0,137.5,1,3,8.9,yolov8n,deepsort,
1113,124.769,58.9,0.1,0.0,62.8,0,3,8.9,yolov8n,deepsort,
1114,124.821,48.4,0.2,0.0,51.3,0,3,8.9,yolov8n,deepsort,
1115,124.900,74.1,0.1,0.0,76.3,0,2,8.9,yolov8n,deepsort,
1116,124.985,74.6,0.1,0.0,83.6,0,2,8.9,yolov8n,deepsort,
1117,125.037,47.9,0.1,0.0,50.5,0,2,8.9,yolov8n,deepsort,
1118,125.085,44.4,0.1,0.0,47.1,0,2,8.9,yolov8n,deepsort,
1119,125.138,49.1,0.1,0.0,51.9,0,1,8.9,yolov8n,deepsort,
1120,125.192,50.2,0.1,0.0,52.7,0,1,8.9,yolov8n,deepsort,
1121,125.242,45.7,0.1,0.0,48.8,0,1,9.0,yolov8n,deepsort,
1122,125.288,42.1,0.1,0.0,44.7,0,1,9.0,yolov8n,deepsort,
1123,125.369,44.4,32.2,0.0,79.0,1,1,9.0,yolov8n,deepsort,
1124,125.487,65.2,48.8,0.0,116.7,1,1,9.0,yolov8n,deepsort,
1125,125.614,74.2,49.9,0.0,126.3,1,1,9.0,yolov8n,deepsort,
1126,125.689,65.6,0.1,0.0,72.3,0,1,9.0,yolov8n,deepsort,
1127,125.840,89.3,47.3,0.0,142.6,1,1,9.0,yolov8n,deepsort,
1128,125.981,88.6,48.9,0.0,140.6,1,1,9.0,yolov8n,deepsort,
1129,126.088,57.7,45.7,0.0,105.6,1,1,9.0,yolov8n,deepsort,
1130,126.191,53.4,40.8,0.0,100.1,1,1,9.0,yolov8n,deepsort,
1131,126.303,62.1,46.5,0.0,110.8,1,1,9.0,yolov8n,deepsort,
1132,126.428,83.9,37.1,0.0,124.4,1,1,9.0,yolov8n,deepsort,
1133,126.556,65.8,52.8,0.0,124.9,1,1,9.0,yolov8n,deepsort,
1134,126.628,69.7,0.1,0.0,72.0,0,1,9.0,yolov8n,deepsort,
1135,126.711,78.8,0.1,0.0,81.3,0,1,9.0,yolov8n,deepsort,
1136,126.851,104.5,31.6,0.0,138.6,1,1,9.0,yolov8n,deepsort,
1137,126.987,70.0,63.0,0.0,135.5,1,1,9.0,yolov8n,deepsort,
1138,127.097,66.6,36.0,0.0,106.6,1,1,9.0,yolov8n,deepsort,
1139,127.224,55.6,68.2,0.0,126.6,1,1,9.0,yolov8n,deepsort,
1140,127.347,75.9,43.4,0.0,122.1,1,1,9.0,yolov8n,deepsort,
1141,127.504,89.9,61.9,0.0,154.7,1,1,8.9,yolov8n,deepsort,
1142,127.645,68.3,67.0,0.0,138.0,1,1,8.9,yolov8n,deepsort,
1143,127.779,71.2,59.8,0.0,133.2,1,1,8.9,yolov8n,deepsort,
1144,127.912,60.4,69.8,0.0,132.4,1,1,8.9,yolov8n,deepsort,
1145,128.009,85.5,0.1,0.0,95.7,0,1,8.9,yolov8n,deepsort,
1146,128.089,75.8,0.1,0.0,78.6,0,1,8.9,yolov8n,deepsort,
1147,128.206,69.4,44.7,0.0,116.9,1,1,8.9,yolov8n,deepsort,
1148,128.376,103.8,62.1,0.0,168.6,1,1,8.9,yolov8n,deepsort,
1149,128.491,65.5,46.0,0.0,113.6,1,1,8.9,yolov8n,deepsort,1 notifications
1150,128.603,60.6,48.3,0.0,110.9,1,1,8.9,yolov8n,deepsort,
1151,128.715,70.2,39.3,0.0,111.6,1,1,8.9,yolov8n,deepsort,
1152,128.836,66.4,50.7,0.0,120.1,1,1,8.9,yolov8n,deepsort,
1153,128.930,57.7,33.0,0.0,93.3,1,1,8.9,yolov8n,deepsort,
1154,129.039,62.9,41.4,0.0,107.3,1,1,8.9,yolov8n,deepsort,
1155,129.166,76.6,42.7,0.0,124.7,1,1,8.9,yolov8n,deepsort,
1156,129.304,71.4,63.5,0.0,137.1,1,1,8.9,yolov8n,deepsort,
1157,129.407,69.9,29.5,0.0,101.5,1,1,8.9,yolov8n,deepsort,
1158,129.518,59.0,46.1,0.0,110.9,1,1,8.9,yolov8n,deepsort,
1159,129.637,74.0,42.1,0.0,118.2,1,1,8.9,yolov8n,deepsort,
1160,129.793,64.8,87.0,0.0,154.5,2,1,8.9,yolov8n,deepsort,
1161,129.933,69.5,66.5,0.0,138.7,2,1,8.9,yolov8n,deepsort,
1162,130.032,42.1,52.7,0.0,98.2,2,2,8.9,yolov8n,deepsort,
1163,130.120,48.3,35.7,0.0,86.7,1,2,8.9,yolov8n,deepsort,
1164,130.245,69.8,51.1,0.0,124.2,1,2,8.9,yolov8n,deepsort,
1165,130.388,66.2,74.1,0.0,142.5,1,2,8.9,yolov8n,deepsort,
1166,130.468,48.6,27.8,0.0,78.5,1,2,8.9,yolov8n,deepsort,
1167,130.538,38.7,28.6,0.0,69.4,1,2,8.9,yolov8n,deepsort,
1168,130.611,41.7,28.3,0.0,72.1,1,2,8.9,yolov8n,deepsort,
1169,130.687,44.9,27.8,0.0,74.8,1,2,8.9,yolov8n,deepsort,
1170,130.777,52.6,34.8,0.0,89.6,1,2,8.9,yolov8n,deepsort,
1171,130.877,58.9,37.0,0.0,98.6,1,2,8.9,yolov8n,deepsort,
1172,130.966,57.6,28.6,0.0,88.8,1,2,8.9,yolov8n,deepsort,
1173,131.074,70.1,34.8,0.0,107.1,1,2,8.9,yolov8n,deepsort,
1174,131.185,68.5,38.1,0.0,109.4,1,2,8.9,yolov8n,deepsort,
1175,131.313,62.0,58.0,0.0,125.8,1,2,8.9,yolov8n,deepsort,
1176,131.461,77.7,57.9,0.0,144.3,1,2,8.9,yolov8n,deepsort,
1177,131.598,70.8,63.5,0.0,136.5,1,2,8.9,yolov8n,deepsort,
1178,131.714,61.2,41.6,0.0,114.4,1,2,8.9,yolov8n,deepsort,
1179,131.847,77.3,45.4,0.0,131.7,1,2,8.9,yolov8n,deepsort,
1180,131.956,70.5,34.3,0.0,108.4,1,2,8.9,yolov8n,deepsort,
1181,132.080,75.6,35.3,0.0,123.0,1,2,8.9,yolov8n,deepsort,
1182,132.216,80.5,45.4,0.0,135.3,1,2,8.9,yolov8n,deepsort,
1183,132.322,63.5,29.5,0.0,105.7,1,2,8.9,yolov8n,deepsort,
1184,132.440,73.1,40.6,0.0,116.2,1,2,8.9,yolov8n,deepsort,
1185,132.558,57.2,49.5,0.0,117.1,1,2,8.9,yolov8n,deepsort,
1186,132.684,69.8,52.4,0.0,125.2,1,2,8.9,yolov8n,deepsort,
1187,132.794,64.9,41.2,0.0,109.5,1,2,8.9,yolov8n,deepsort,
1188,132.941,79.3,64.8,0.0,146.3,1,2,8.9,yolov8n,deepsort,
1189,133.063,71.9,41.8,0.0,120.9,1,2,8.9,yolov8n,deepsort,
1190,133.188,68.3,52.8,0.0,124.2,1,2,8.9,yolov8n,deepsort,
1191,133.305,68.7,43.0,0.0,115.3,1,2,8.9,yolov8n,deepsort,
1192,133.427,70.1,48.3,0.0,120.9,1,2,8.9,yolov8n,deepsort,
1193,133.534,60.9,41.7,0.0,105.8,1,2,8.9,yolov8n,deepsort,
1194,133.668,64.5,61.6,0.0,133.2,1,2,8.9,yolov8n,deepsort,
1195,133.801,72.4,48.6,0.0,130.0,1,2,8.9,yolov8n,deepsort,
1196,133.923,64.7,44.7,0.0,121.5,1,2,8.9,yolov8n,deepsort,
1197,134.086,69.0,86.5,0.0,159.8,2,2,8.9,yolov8n,deepsort,
1198,134.199,61.2,49.4,0.0,112.9,1,2,8.9,yolov8n,deepsort,
1199,134.355,71.8,79.8,0.0,154.4,2,2,8.9,yolov8n,deepsort,
1200,134.443,55.1,28.9,0.0,86.8,1,2,8.9,yolov8n,deepsort,
1201,134.535,44.5,43.5,0.0,91.0,1,2,8.9,yolov8n,deepsort,
1202,134.641,60.9,41.9,0.0,105.8,1,2,8.9,yolov8n,deepsort,
1203,134.784,58.7,81.2,0.0,142.1,2,2,8.9,yolov8n,deepsort,
1204,134.951,70.1,80.8,0.0,157.1,2,2,8.9,yolov8n,deepsort,
1205,135.063,69.6,36.5,0.0,111.1,1,2,8.9,yolov8n,deepsort,
1206,135.172,57.8,47.3,0.0,107.7,1,2,8.9,yolov8n,deepsort,
1207,135.295,65.4,48.0,0.0,119.9,1,2,8.9,yolov8n,deepsort,
1208,135.397,61.0,32.8,0.0,100.9,1,2,8.9,yolov8n,deepsort,
1209,135.505,60.3,37.3,0.0,105.0,1,2,8.9,yolov8n,deepsort,
1210,135.625,49.2,60.7,0.0,117.2,2,2,8.9,yolov8n,deepsort,
1211,135.754,50.7,74.9,0.0,128.1,2,2,8.9,yolov8n,deepsort,
1212,135.942,68.8,116.7,0.0,187.7,2,3,8.9,yolov8n,deepsort,
1213,136.088,70.7,71.7,0.0,144.5,2,3,8.9,yolov8n,deepsort,
1214,136.246,64.3,87.1,0.0,157.4,2,3,8.9,yolov8n,deepsort,
1215,136.372,78.2,42.1,0.0,122.8,1,3,8.9,yolov8n,deepsort,
1216,136.511,80.3,54.5,0.0,137.6,1,3,8.9,yolov8n,deepsort,
1217,136.625,71.3,38.4,0.0,113.1,1,3,8.9,yolov8n,deepsort,
1218,136.739,63.1,48.4,0.0,113.6,1,3,8.9,yolov8n,deepsort,
1219,137.310,266.3,296.8,0.0,570.1,1,3,8.9,yolov8n,deepsort,
1220,137.519,127.5,52.5,0.0,207.3,1,3,8.9,yolov8n,deepsort,
1221,137.686,97.4,46.9,0.0,155.9,1,3,8.9,yolov8n,deepsort,
1222,137.836,69.4,76.2,0.0,148.2,1,3,8.9,yolov8n,deepsort,
1223,138.003,116.5,46.4,0.0,165.9,1,3,8.9,yolov8n,deepsort,
1224,138.116,55.3,48.9,0.0,108.5,1,3,8.9,yolov8n,deepsort,
1225,138.264,96.7,44.6,0.0,144.8,1,3,8.9,yolov8n,deepsort,
1226,138.380,66.1,45.0,0.0,114.1,1,3,8.9,yolov8n,deepsort,
1227,138.493,51.6,47.6,0.0,111.1,1,3,8.9,yolov8n,deepsort,
1228,138.616,77.8,36.1,0.0,121.6,1,3,8.9,yolov8n,deepsort,
1229,138.773,87.0,57.2,0.0,153.4,1,3,8.9,yolov8n,deepsort,
1230,138.874,59.2,34.4,0.0,96.9,1,2,8.9,yolov8n,deepsort,
1231,139.005,72.1,48.0,0.0,127.1,1,2,8.9,yolov8n,deepsort,
1232,139.110,69.9,31.1,0.0,103.6,1,2,8.9,yolov8n,deepsort,
1233,139.233,67.7,51.6,0.0,121.4,1,2,8.9,yolov8n,deepsort,
1234,139.365,71.2,49.4,0.0,130.9,1,2,8.9,yolov8n,deepsort,
1235,139.512,80.6,61.5,0.0,144.9,1,2,8.9,yolov8n,deepsort,
1236,139.633,61.4,40.5,0.0,108.7,1,2,8.9,yolov8n,deepsort,
1237,139.787,82.9,66.9,0.0,152.1,1,2,8.8,yolov8n,deepsort,
1238,140.060,167.9,97.2,0.0,267.3,1,2,8.8,yolov8n,deepsort,
1239,140.211,82.0,51.0,0.0,145.9,1,2,8.8,yolov8n,deepsort,
1240,140.370,92.8,50.6,0.0,156.4,1,2,8.8,yolov8n,deepsort,
1241,140.493,76.2,40.8,0.0,119.9,1,2,8.8,yolov8n,deepsort,
1242,140.644,64.9,82.2,0.0,150.0,2,2,8.8,yolov8n,deepsort,
1243,140.772,68.4,54.0,0.0,125.1,1,2,8.8,yolov8n,deepsort,
1244,140.945,90.1,79.2,0.0,171.4,2,2,8.8,yolov8n,deepsort,
1245,141.154,89.8,102.0,0.0,197.8,2,1,8.8,yolov8n,deepsort,
1246,141.276,48.9,63.7,0.0,119.2,2,2,8.8,yolov8n,deepsort,
1247,141.393,54.3,57.4,0.0,115.0,2,2,8.8,yolov8n,deepsort,
