# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/yolo11n-pose.pt,Task,pose
# Tracker,deepsort
# Device,cpu

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
100,10.318,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
101,10.419,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
102,10.521,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
103,10.626,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
104,10.730,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
105,10.831,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
106,10.932,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
107,11.035,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
108,11.141,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
109,11.245,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
110,11.341,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
111,11.455,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
112,11.562,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
113,11.664,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
114,11.769,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
115,11.872,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
116,11.975,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
117,12.077,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
118,12.179,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
119,12.281,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
120,12.385,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
121,12.407,0.0,0.0,0.0,0,0,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,Skipped Frame
122,12.409,0.0,0.0,0.0,0,0,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,Skipped Frame
123,12.518,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
124,12.622,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
