# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n-pose.pt,Task,pose
# Tracker,deepsort
# Device,mps

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
149,14.459,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
150,14.562,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
151,14.664,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
152,14.768,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
153,14.870,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
154,14.969,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
155,15.062,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
156,15.158,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
157,15.254,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
158,15.347,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
159,15.451,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
160,15.554,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
161,15.651,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
162,15.748,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
163,15.846,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
164,15.944,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
