# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,bytetrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/clips/2025-05-03_152528フロア10minites_30sec.mp4
# Resolution,640x480,FPS,30,Total Frames,900

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
213,11.070,33.7,0.6,34.2,5,5,19.2,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
214,11.118,33.7,0.5,34.2,3,3,19.2,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
215,11.167,34.5,0.5,34.9,3,3,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
216,11.214,33.5,0.5,33.9,3,3,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
217,11.263,34.6,0.6,35.1,4,4,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
218,11.313,34.0,0.5,34.5,4,4,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
219,11.361,34.4,0.6,35.0,5,4,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
220,11.409,33.7,0.6,34.3,5,5,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
221,11.456,32.8,0.6,33.5,6,5,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
222,11.504,32.9,0.6,33.4,5,5,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
223,11.552,34.0,0.7,34.7,6,5,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
224,11.600,33.7,0.7,34.4,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
225,11.648,33.5,0.6,34.1,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
226,11.696,33.7,0.7,34.4,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
227,11.744,33.1,0.6,33.7,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
228,11.793,35.0,0.7,35.7,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
229,11.843,35.1,0.6,35.7,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
230,11.895,36.3,0.7,37.0,7,7,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
231,11.956,45.2,0.7,45.9,7,7,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
232,12.004,34.0,0.7,34.7,6,6,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
233,12.053,34.2,0.6,34.8,4,4,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
234,12.102,34.5,0.7,35.2,8,7,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
235,12.151,34.0,0.7,34.7,8,8,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
236,12.199,33.8,0.7,34.5,7,7,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
237,12.250,35.7,0.7,36.4,8,7,19.3,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
238,12.298,33.8,0.7,34.5,8,8,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
239,12.348,35.0,0.7,35.7,7,7,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
240,12.399,36.8,0.7,37.5,7,7,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
241,12.448,34.4,0.6,35.0,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
242,12.499,34.8,0.6,35.4,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
243,12.547,33.5,0.6,34.1,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
244,12.595,33.9,0.6,34.5,6,6,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
245,12.644,34.2,0.6,34.8,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
246,12.693,34.4,0.6,35.0,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
247,12.742,34.1,0.5,34.6,4,4,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
248,12.790,33.9,0.6,34.5,4,4,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
249,12.839,35.1,0.5,35.6,4,4,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
250,12.888,34.8,0.5,35.3,4,4,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
251,12.937,33.6,0.5,34.1,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
252,12.986,34.1,0.6,34.7,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
253,13.034,34.1,0.5,34.6,4,4,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
254,13.084,34.0,0.6,34.6,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
255,13.133,34.6,0.6,35.2,6,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
256,13.181,33.7,0.7,34.4,7,7,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
257,13.230,34.3,0.7,35.0,7,7,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
258,13.278,33.5,0.7,34.1,7,7,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
259,13.326,33.4,0.7,34.0,7,7,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
260,13.374,34.2,0.6,34.8,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
261,13.424,34.8,0.6,35.3,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
262,13.471,33.6,0.6,34.1,5,5,19.4,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
263,13.519,33.2,0.6,33.8,6,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
264,13.567,33.8,0.7,34.5,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
265,13.616,34.2,0.6,34.9,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
266,13.666,34.0,0.6,34.6,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
267,13.714,33.7,0.6,34.3,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
268,13.761,33.2,0.6,33.8,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
269,13.809,33.2,0.6,33.9,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
270,13.859,35.8,0.6,36.5,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
271,13.910,36.6,0.6,37.2,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
272,13.958,33.9,0.6,34.5,6,6,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
273,14.006,33.1,0.6,33.7,5,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
274,14.054,33.8,0.6,34.3,5,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
275,14.103,34.3,0.6,34.9,5,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
276,14.150,33.3,0.6,33.8,5,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
277,14.199,34.6,0.5,35.1,5,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
278,14.252,36.7,0.5,37.2,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
279,14.301,34.9,0.5,35.4,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
280,14.352,37.3,0.5,37.8,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
281,14.401,34.0,0.5,34.5,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
282,14.449,33.8,0.6,34.4,5,5,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
283,14.498,35.1,0.5,35.6,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
284,14.547,34.6,0.5,35.1,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
285,14.596,33.0,0.6,33.6,6,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
286,14.643,33.3,0.5,33.8,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
287,14.690,32.9,0.5,33.4,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
288,14.738,33.7,0.5,34.2,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
289,14.787,34.7,0.5,35.2,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
290,14.836,34.3,0.5,34.8,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
291,14.885,34.7,0.5,35.2,4,4,19.5,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
292,14.933,33.6,0.5,34.1,4,4,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
293,14.981,33.9,0.5,34.4,4,4,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
294,15.029,34.0,0.5,34.5,4,4,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
295,15.077,33.1,0.5,33.6,5,4,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
296,15.125,34.3,0.6,34.8,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
297,15.174,34.3,0.5,34.8,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
298,15.222,33.6,0.5,34.1,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
299,15.269,33.2,0.5,33.8,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
300,15.318,34.6,0.6,35.1,6,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
301,15.366,33.3,0.6,33.9,6,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
302,15.415,33.4,0.6,34.0,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
303,15.463,33.6,0.5,34.2,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
304,15.510,33.5,0.6,34.1,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
305,15.557,32.6,0.5,33.1,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
306,15.605,33.8,0.6,34.3,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
307,15.654,34.8,0.5,35.4,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
308,15.704,34.9,0.6,35.5,6,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
309,15.752,33.5,0.5,34.1,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
310,15.799,33.6,0.5,34.1,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
311,15.848,34.1,0.5,34.6,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
312,15.903,41.2,0.6,41.8,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
313,15.952,34.8,0.5,35.4,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
314,16.002,34.0,0.6,34.6,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
315,16.051,34.6,0.5,35.1,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
316,16.099,34.3,0.5,34.8,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
317,16.148,34.1,0.5,34.6,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
318,16.196,34.2,0.6,34.8,7,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
319,16.246,34.9,0.7,35.5,6,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
320,16.294,33.6,0.6,34.2,5,5,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
321,16.342,33.6,0.6,34.2,7,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
322,16.391,34.7,0.7,35.4,6,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
323,16.439,34.0,0.6,34.6,6,6,19.6,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
324,16.488,34.7,0.6,35.4,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
325,16.537,34.1,0.6,34.7,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
326,16.586,32.9,0.6,33.5,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
327,16.636,36.2,0.6,36.8,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
328,16.685,34.3,0.6,35.0,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
329,16.735,35.9,0.6,36.5,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
330,16.786,36.3,0.6,36.9,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
331,16.835,34.5,0.6,35.1,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
332,16.888,37.9,0.6,38.5,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
333,16.937,34.5,0.6,35.1,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
334,16.985,33.8,0.6,34.4,4,4,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
335,17.035,34.9,0.5,35.4,4,4,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
336,17.083,33.7,0.5,34.2,4,4,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
337,17.131,34.5,0.6,35.1,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
338,17.181,33.7,0.6,34.3,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
339,17.229,34.1,0.5,34.6,3,3,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
340,17.277,33.7,0.5,34.2,3,3,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
341,17.324,33.4,0.5,33.9,3,3,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
342,17.372,33.6,0.5,34.1,4,4,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
343,17.419,32.9,0.5,33.5,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
344,17.467,33.8,0.5,34.3,5,4,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
345,17.515,33.7,0.6,34.3,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
346,17.562,33.1,0.6,33.8,6,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
347,17.613,34.8,0.6,35.4,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
348,17.660,33.3,0.6,33.8,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
349,17.708,33.9,0.6,34.5,5,4,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
350,17.757,33.4,0.6,34.0,5,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
351,17.806,34.6,0.6,35.2,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
352,17.855,34.4,0.6,35.0,6,5,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
353,17.908,37.9,0.7,38.6,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
354,17.957,34.8,0.6,35.4,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
355,18.006,34.1,0.6,34.7,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
356,18.054,33.4,0.6,34.0,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
357,18.102,34.2,0.6,34.8,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
358,18.151,33.9,0.7,34.5,8,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
359,18.200,34.5,0.7,35.1,7,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
360,18.249,34.6,0.7,35.3,7,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
361,18.297,33.7,0.7,34.4,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
362,18.346,33.2,0.6,33.9,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
363,18.396,35.5,0.7,36.1,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
364,18.443,33.0,0.6,33.6,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
365,18.492,33.5,0.7,34.2,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
366,18.544,37.3,0.6,38.0,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
367,18.603,44.4,0.7,45.0,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
368,18.652,33.7,0.7,34.4,8,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
369,18.700,33.7,0.7,34.4,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
370,18.749,34.8,0.6,35.5,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
371,18.799,35.2,0.7,35.8,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
372,18.848,34.6,0.6,35.2,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
373,18.898,35.5,0.7,36.2,7,7,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
374,18.949,34.8,0.6,35.4,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
375,18.997,33.6,0.6,34.2,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
376,19.045,33.7,0.6,34.3,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
377,19.094,34.7,0.6,35.3,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
378,19.143,34.1,0.6,34.7,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
379,19.190,33.0,0.6,33.6,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
380,19.243,38.7,0.7,39.4,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
381,19.294,35.3,0.6,35.9,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
382,19.346,37.5,0.6,38.1,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
383,19.395,34.6,0.6,35.2,6,6,19.7,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
384,19.443,33.6,0.6,34.2,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
385,19.492,34.6,0.6,35.2,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
386,19.542,34.4,0.5,34.9,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
387,19.591,34.3,0.6,34.9,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
388,19.639,33.7,0.6,34.3,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
389,19.687,34.0,0.6,34.6,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
390,19.737,35.0,0.6,35.6,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
391,19.786,34.6,0.6,35.1,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
392,19.834,34.2,0.6,34.7,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
393,19.884,35.8,0.6,36.4,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
394,19.933,34.5,0.6,35.1,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
395,19.983,35.5,0.6,36.0,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
396,20.031,33.9,0.6,34.5,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
397,20.081,36.0,0.5,36.5,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
398,20.131,34.0,0.5,34.5,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
399,20.181,35.7,0.7,36.4,7,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
400,20.231,36.0,0.7,36.7,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
401,20.281,36.3,0.6,36.9,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
402,20.332,36.4,0.6,37.0,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
403,20.381,34.7,0.7,35.4,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
404,20.431,35.9,0.6,36.5,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
405,20.482,35.9,0.5,36.5,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
406,20.533,37.0,0.5,37.5,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
407,20.584,35.6,0.6,36.2,6,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
408,20.632,34.4,0.6,35.0,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
409,20.680,33.5,0.6,34.1,6,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
410,20.731,34.5,0.7,35.2,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
411,20.780,35.0,0.6,35.6,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
412,20.830,35.7,0.6,36.3,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
413,20.881,35.9,0.6,36.5,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
414,20.933,37.3,0.6,38.0,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
415,20.984,36.8,0.7,37.5,8,7,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
416,21.033,34.2,0.7,34.9,8,8,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
417,21.082,34.7,0.7,35.4,9,9,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
418,21.132,35.6,0.7,36.3,9,8,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
419,21.181,33.9,0.8,34.7,9,8,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
420,21.231,35.1,0.8,36.0,10,9,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
421,21.280,34.8,0.8,35.7,8,8,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
422,21.331,34.7,0.7,35.4,7,7,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
423,21.380,34.4,0.7,35.1,8,8,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
424,21.429,34.5,0.7,35.1,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
425,21.477,33.8,0.6,34.4,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
426,21.527,34.9,0.6,35.5,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
427,21.574,33.6,0.6,34.2,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
428,21.623,34.2,0.6,34.8,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
429,21.671,34.2,0.6,34.8,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
430,21.722,36.4,0.7,37.0,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
431,21.776,39.5,0.6,40.1,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
432,21.829,37.2,0.6,37.8,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
433,21.880,36.2,0.6,36.8,6,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
434,21.936,39.4,0.8,40.2,6,6,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
435,21.988,38.0,0.7,38.6,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
436,22.038,36.1,0.6,36.7,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
437,22.089,35.7,0.6,36.3,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
438,22.141,38.4,0.6,39.0,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
439,22.191,35.0,0.6,35.5,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
440,22.241,36.4,0.6,37.0,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
441,22.291,35.8,0.6,36.4,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
442,22.340,33.9,0.6,34.4,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
443,22.388,34.0,0.6,34.6,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
444,22.438,35.2,0.6,35.8,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
445,22.487,35.2,0.6,35.7,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
446,22.537,34.4,0.6,35.0,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
447,22.588,36.9,0.6,37.5,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
448,22.640,37.7,0.6,38.4,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
449,22.689,34.3,0.6,34.9,4,4,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
450,22.736,33.3,0.6,33.9,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
451,22.786,34.9,0.7,35.6,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
452,22.834,33.8,0.6,34.4,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
453,22.883,34.1,0.6,34.7,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
454,22.933,36.3,0.6,36.9,6,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
455,22.987,39.5,0.6,40.0,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
456,23.035,34.2,0.6,34.8,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
457,23.084,34.2,0.5,34.8,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
458,23.133,33.5,0.5,34.1,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
459,23.181,34.3,0.5,34.9,5,5,19.8,0.0,0.0,0.0,Yes,yolo11n,bytetrack,
