frame_idx,timestamp,track_id,detection_idx,kpt_0_x,kpt_0_y,kpt_0_conf,kpt_1_x,kpt_1_y,kpt_1_conf,kpt_2_x,kpt_2_y,kpt_2_conf,kpt_3_x,kpt_3_y,kpt_3_conf,kpt_4_x,kpt_4_y,kpt_4_conf,kpt_5_x,kpt_5_y,kpt_5_conf,kpt_6_x,kpt_6_y,kpt_6_conf,kpt_7_x,kpt_7_y,kpt_7_conf,kpt_8_x,kpt_8_y,kpt_8_conf,kpt_9_x,kpt_9_y,kpt_9_conf,kpt_10_x,kpt_10_y,kpt_10_conf,kpt_11_x,kpt_11_y,kpt_11_conf,kpt_12_x,kpt_12_y,kpt_12_conf,kpt_13_x,kpt_13_y,kpt_13_conf,kpt_14_x,kpt_14_y,kpt_14_conf,kpt_15_x,kpt_15_y,kpt_15_conf,kpt_16_x,kpt_16_y,kpt_16_conf
154,1742890754.856564,1,0,0.0,0.0,0.3324921727180481,0.0,0.0,0.060069337487220764,0.0,0.0,0.27083620429039,0.0,0.0,0.3542824685573578,1763.5872802734375,405.04156494140625,0.8815123438835144,1647.493408203125,417.32574462890625,0.9808419942855835,1751.6429443359375,443.432861328125,0.9979569911956787,1570.5107421875,493.6042785644531,0.8874343633651733,1777.3759765625,543.7228393554688,0.9909396171569824,1552.1971435546875,565.8003540039062,0.8115715980529785,1804.0565185546875,626.3143310546875,0.9600442051887512,1596.998291015625,574.9112548828125,0.997877836227417,1663.81494140625,585.4476318359375,0.9991582632064819,1579.967041015625,711.9580688476562,0.9944921731948853,1670.6748046875,728.728515625,0.9975813627243042,1570.20556640625,841.239501953125,0.9736590385437012,1673.694580078125,861.0741577148438,0.9842458367347717
155,1742890755.2214642,1,0,0.0,0.0,0.35245469212532043,0.0,0.0,0.06337793171405792,0.0,0.0,0.29329487681388855,0.0,0.0,0.34891942143440247,1763.9034423828125,404.8253173828125,0.8880203366279602,1648.12353515625,418.40203857421875,0.9807676672935486,1752.195556640625,443.5255126953125,0.9980565905570984,1570.7427978515625,496.1157531738281,0.8853229284286499,1778.662841796875,544.4088745117188,0.9914080500602722,1552.0240478515625,567.4963989257812,0.8119121193885803,1805.7784423828125,628.53173828125,0.9620861411094666,1597.4144287109375,573.4550170898438,0.9978587031364441,1664.2349853515625,583.53271484375,0.9991745352745056,1578.8814697265625,712.1636962890625,0.9945057034492493,1670.82568359375,728.0771484375,0.9976467490196228,1569.471435546875,841.2249755859375,0.9737198352813721,1674.1688232421875,860.7433471679688,0.9845257997512817
156,1742890755.593385,1,0,0.0,0.0,0.3376857042312622,0.0,0.0,0.059565603733062744,0.0,0.0,0.28323501348495483,0.0,0.0,0.34089595079421997,1764.283935546875,404.9090881347656,0.8852899074554443,1648.5673828125,418.4950866699219,0.9792081713676453,1752.2425537109375,443.6075134277344,0.998043417930603,1571.2664794921875,496.15496826171875,0.8778700232505798,1778.9058837890625,544.44091796875,0.9915981292724609,1552.231689453125,567.3798217773438,0.8031419515609741,1806.3297119140625,628.5598754882812,0.9624221324920654,1597.1661376953125,573.1812744140625,0.9978083968162537,1663.695556640625,583.1792602539062,0.9991869330406189,1579.3212890625,712.1495361328125,0.9944812059402466,1670.744384765625,727.8802490234375,0.9977236390113831,1569.9420166015625,841.6878662109375,0.9740875363349915,1674.297119140625,860.992919921875,0.9851465821266174
157,1742890755.925948,1,0,0.0,0.0,0.34309425950050354,0.0,0.0,0.059301089495420456,0.0,0.0,0.2907610535621643,0.0,0.0,0.3352465331554413,1763.9560546875,404.802978515625,0.8884806632995605,1647.9046630859375,418.67645263671875,0.9795976281166077,1751.602783203125,444.2189025878906,0.9981533885002136,1570.2672119140625,496.3287353515625,0.8798396587371826,1778.6678466796875,545.9110107421875,0.9921746850013733,1552.6168212890625,566.658203125,0.8080763816833496,1808.5255126953125,631.3001098632812,0.9647607207298279,1597.0740966796875,573.4026489257812,0.9979307651519775,1663.4820556640625,583.6810913085938,0.9992458820343018,1579.64990234375,711.7168579101562,0.9948154091835022,1670.765625,727.57177734375,0.9978963136672974,1570.2659912109375,840.1605834960938,0.9755843877792358,1673.7452392578125,859.803955078125,0.9861562252044678
158,1742890756.264609,1,0,0.0,0.0,0.3393497169017792,0.0,0.0,0.05893172696232796,0.0,0.0,0.29076099395751953,0.0,0.0,0.3350118398666382,1764.4482421875,405.2446594238281,0.8888712525367737,1648.0513916015625,418.6518859863281,0.9783318638801575,1752.0631103515625,443.9044189453125,0.9980864524841309,1570.1217041015625,496.630126953125,0.8709795475006104,1778.2406005859375,545.3934326171875,0.991800844669342,1553.2694091796875,566.4114379882812,0.7943508625030518,1806.346435546875,630.5439453125,0.9626471996307373,1596.2066650390625,574.4390258789062,0.9977280497550964,1662.9019775390625,584.5447387695312,0.9991841912269592,1579.25244140625,712.4974365234375,0.9943140745162964,1670.1849365234375,728.2138061523438,0.9977268576622009,1570.35107421875,840.5786743164062,0.9738296866416931,1673.6546630859375,860.515380859375,0.9852929711341858
159,1742890756.6331992,1,0,0.0,0.0,0.33736616373062134,0.0,0.0,0.05620092898607254,0.0,0.0,0.29873305559158325,0.0,0.0,0.31843408942222595,1763.85400390625,405.7796630859375,0.8917841911315918,1647.7911376953125,417.91937255859375,0.9761837720870972,1751.2020263671875,443.8272705078125,0.998201847076416,1570.151123046875,496.5223693847656,0.8582954406738281,1778.191162109375,547.07373046875,0.9926193356513977,1555.15869140625,566.2688598632812,0.7835140228271484,1809.3896484375,634.8869018554688,0.9654843807220459,1595.280517578125,569.11865234375,0.9977442026138306,1661.4825439453125,579.4354248046875,0.9992536902427673,1579.2232666015625,710.435302734375,0.9946647882461548,1669.2005615234375,726.168212890625,0.9980300068855286,1570.07568359375,840.0899047851562,0.9760933518409729,1671.6419677734375,860.3856811523438,0.987280011177063
160,1742890757.0276349,1,0,0.0,0.0,0.3218971788883209,0.0,0.0,0.03753456100821495,0.0,0.0,0.31123408675193787,0.0,0.0,0.26412755250930786,1767.5679931640625,408.2203674316406,0.9224860072135925,1652.054931640625,417.35626220703125,0.979013204574585,1750.2271728515625,442.88427734375,0.9989180564880371,1570.080810546875,499.03851318359375,0.8686899542808533,1770.3824462890625,546.6049194335938,0.9962188601493835,1559.0303955078125,565.8421020507812,0.8104707598686218,1804.916015625,631.3385620117188,0.9800548553466797,1594.2906494140625,572.2544555664062,0.9978996515274048,1659.70654296875,579.9611206054688,0.9994714856147766,1578.7294921875,717.1887817382812,0.9927115440368652,1667.023681640625,729.1953735351562,0.9979856014251709,1572.394775390625,839.6612548828125,0.9597082138061523,1678.1357421875,860.1813354492188,0.9818805456161499
161,1742890757.387517,1,0,0.0,0.0,0.322542667388916,0.0,0.0,0.05228447914123535,0.0,0.0,0.29944556951522827,0.0,0.0,0.2921203374862671,1764.5284423828125,406.6233215332031,0.8913795351982117,1647.415283203125,418.28228759765625,0.97067791223526,1751.69091796875,443.6363525390625,0.9978848099708557,1570.2886962890625,498.0589904785156,0.8268961906433105,1778.0479736328125,545.6341552734375,0.9913908243179321,1554.6387939453125,568.1460571289062,0.7441467642784119,1808.28564453125,631.79833984375,0.9600591659545898,1592.569091796875,565.7283325195312,0.9971572160720825,1659.51025390625,575.7166748046875,0.9990880489349365,1578.085693359375,709.15380859375,0.9937812685966492,1669.201904296875,724.4660034179688,0.9977726340293884,1569.722900390625,841.4364624023438,0.974048376083374,1671.1959228515625,861.9021606445312,0.9864065051078796
162,1742890757.749425,1,0,0.0,0.0,0.3281647264957428,0.0,0.0,0.05390971153974533,0.0,0.0,0.311442106962204,0.0,0.0,0.2915452718734741,1764.3035888671875,406.68487548828125,0.8923808932304382,1648.3055419921875,418.0547790527344,0.9667809009552002,1751.7503662109375,443.3090515136719,0.9978710412979126,1570.5693359375,498.3829650878906,0.8035901784896851,1777.510986328125,545.3027954101562,0.9914052486419678,1554.7423095703125,568.3192749023438,0.7186175584793091,1806.642822265625,630.5965576171875,0.959355354309082,1591.9306640625,565.6760864257812,0.996726393699646,1658.4530029296875,575.4581909179688,0.999016284942627,1577.7789306640625,710.4255981445312,0.9929478168487549,1668.7825927734375,725.5596923828125,0.9976298809051514,1569.7686767578125,842.83740234375,0.9716307520866394,1671.6595458984375,863.4404907226562,0.985774040222168
163,1742890758.071052,1,0,0.0,0.0,0.3304346799850464,0.0,0.0,0.03877594321966171,0.0,0.0,0.3354160487651825,0.0,0.0,0.24313177168369293,1767.327880859375,410.1724548339844,0.9204441905021667,1651.6314697265625,418.296875,0.972285807132721,1749.686767578125,444.6815490722656,0.9987092018127441,1569.207763671875,501.7037048339844,0.8316707015037537,1770.0338134765625,548.899169921875,0.995625376701355,1557.7510986328125,567.4683837890625,0.7730280160903931,1804.5528564453125,631.1680297851562,0.9775046706199646,1590.7933349609375,566.1077270507812,0.9971044659614563,1656.3187255859375,574.0145874023438,0.9993116855621338,1576.2667236328125,716.6907958984375,0.9908667802810669,1666.0035400390625,728.9203491210938,0.9976045489311218,1571.903076171875,842.3590087890625,0.9533101916313171,1678.3975830078125,863.6524658203125,0.9796287417411804
164,1742890758.431308,1,0,0.0,0.0,0.3238060772418976,0.0,0.0,0.03662998601794243,0.0,0.0,0.3282943367958069,0.0,0.0,0.23738358914852142,1767.0198974609375,409.761474609375,0.9211889505386353,1650.5079345703125,417.6985778808594,0.9731936454772949,1749.0836181640625,444.4085388183594,0.9987741112709045,1567.2996826171875,501.5856628417969,0.8391353487968445,1770.4482421875,549.5185546875,0.9959521293640137,1556.8553466796875,567.4335327148438,0.7826700806617737,1805.782958984375,633.26953125,0.9789936542510986,1590.654541015625,567.5112915039062,0.9972932934761047,1656.2293701171875,575.6099243164062,0.9993616938591003,1576.423583984375,717.6690673828125,0.9911529421806335,1665.0162353515625,730.1047973632812,0.9976955056190491,1571.52587890625,841.5682983398438,0.9535261392593384,1676.6949462890625,863.2714233398438,0.9797999262809753
165,1742890758.7990851,1,0,0.0,0.0,0.34604188799858093,0.0,0.0,0.053940143436193466,0.0,0.0,0.33731916546821594,0.0,0.0,0.2759612798690796,1764.0062255859375,407.0322265625,0.9029778242111206,1647.1153564453125,418.4624938964844,0.9672335982322693,1750.9007568359375,444.5176696777344,0.998058021068573,1569.0242919921875,499.9045104980469,0.8050900101661682,1778.4844970703125,548.821533203125,0.9923533797264099,1552.8372802734375,568.5125122070312,0.7274289131164551,1810.5787353515625,636.1405029296875,0.9636995196342468,1591.631103515625,564.6533203125,0.996691107749939,1657.976806640625,574.8330078125,0.9990432858467102,1577.1441650390625,712.5247802734375,0.9925810098648071,1667.5968017578125,727.8145751953125,0.9975860118865967,1569.513427734375,844.6585693359375,0.9689759612083435,1669.7952880859375,865.6403198242188,0.9846882224082947
166,1742890759.1293252,1,0,0.0,0.0,0.3579302430152893,0.0,0.0,0.04124175384640694,0.0,0.0,0.3748919665813446,0.0,0.0,0.23128361999988556,1766.20751953125,409.5411071777344,0.9286282062530518,1650.8074951171875,418.35699462890625,0.9722790718078613,1747.831787109375,444.7949523925781,0.9987714886665344,1567.4615478515625,503.34027099609375,0.8238157629966736,1769.30712890625,549.8565063476562,0.9957412481307983,1557.5157470703125,568.6175537109375,0.7630304098129272,1805.6671142578125,632.3133544921875,0.9776678085327148,1590.3046875,569.8566284179688,0.9970224499702454,1654.6077880859375,577.9048461914062,0.9993100166320801,1576.7138671875,717.9768676757812,0.990620493888855,1662.994384765625,730.4376220703125,0.9975952506065369,1572.2713623046875,840.3504638671875,0.9532344341278076,1673.5013427734375,862.494873046875,0.9797836542129517
167,1742890759.498115,1,0,0.0,0.0,0.32746419310569763,0.0,0.0,0.037299081683158875,0.0,0.0,0.338725209236145,0.0,0.0,0.23654583096504211,1766.931640625,409.28485107421875,0.9223961234092712,1650.5018310546875,418.0304260253906,0.9719531536102295,1748.6685791015625,444.4796447753906,0.9987926483154297,1566.835693359375,502.4802551269531,0.8286344408988953,1769.2384033203125,549.3663330078125,0.9959831237792969,1557.1380615234375,567.9947509765625,0.7708564400672913,1806.409423828125,632.3303833007812,0.9788013100624084,1589.4068603515625,567.13330078125,0.9972997307777405,1654.4029541015625,575.1145629882812,0.9993821382522583,1576.8863525390625,715.693359375,0.991608202457428,1662.9825439453125,727.8656616210938,0.9978785514831543,1572.7562255859375,837.4642333984375,0.9579311609268188,1672.6729736328125,859.0565795898438,0.9821254014968872
168,1742890759.8649821,1,0,0.0,0.0,0.3345884084701538,0.0,0.0,0.038305897265672684,0.0,0.0,0.3442617356777191,0.0,0.0,0.23025192320346832,1766.3485107421875,409.9921875,0.9200128316879272,1649.960205078125,417.74884033203125,0.9708508849143982,1748.3536376953125,444.0920104980469,0.9987289309501648,1566.774658203125,502.2348937988281,0.827030599117279,1769.76025390625,549.1082153320312,0.9958692193031311,1555.3590087890625,568.5025634765625,0.7719609141349792,1806.3076171875,632.4798583984375,0.978692352771759,1588.3668212890625,566.828125,0.9971339702606201,1653.4720458984375,574.66259765625,0.9993404746055603,1576.1390380859375,715.6558227539062,0.9911187291145325,1663.071533203125,727.5020141601562,0.9977430105209351,1572.69580078125,837.5797119140625,0.955524206161499,1673.469482421875,858.4865112304688,0.9810081720352173
169,1742890760.21424,1,0,0.0,0.0,0.32867759466171265,0.0,0.0,0.03710074722766876,0.0,0.0,0.3347601294517517,0.0,0.0,0.23340433835983276,1766.5423583984375,409.7770690917969,0.9213806390762329,1649.7064208984375,418.3101501464844,0.9736025333404541,1747.835205078125,444.433349609375,0.9988158941268921,1566.2991943359375,501.8397521972656,0.8412708044052124,1768.969970703125,548.912109375,0.9961112141609192,1553.734130859375,567.1370239257812,0.7865078449249268,1805.664306640625,631.2556762695312,0.9798148274421692,1588.59521484375,566.5568237304688,0.9975519776344299,1653.5435791015625,574.404052734375,0.999427080154419,1577.140625,713.6148681640625,0.9924659729003906,1663.614013671875,725.4725341796875,0.998058021068573,1573.181884765625,837.0173950195312,0.9614849090576172,1674.0777587890625,857.6229858398438,0.9834533333778381
170,1742890760.5470982,1,0,0.0,0.0,0.32854920625686646,0.0,0.0,0.03594397008419037,0.0,0.0,0.3409217894077301,0.0,0.0,0.21611064672470093,1766.451416015625,409.79730224609375,0.9222303032875061,1649.715087890625,417.8853454589844,0.9711294174194336,1746.85546875,443.38580322265625,0.9987393021583557,1566.1607666015625,501.0933837890625,0.8309047818183899,1768.7977294921875,547.2874145507812,0.9959954023361206,1552.722412109375,566.1705322265625,0.7767001390457153,1806.39404296875,631.1005859375,0.9794164896011353,1588.1756591796875,567.8580322265625,0.9972065091133118,1652.407958984375,575.4699096679688,0.9993575215339661,1577.0240478515625,715.8414916992188,0.991178572177887,1663.799560546875,727.26513671875,0.9977618455886841,1572.8848876953125,839.1829833984375,0.9549846649169922,1675.2681884765625,859.6875610351562,0.98073410987854
171,1742890760.9087832,1,0,0.0,0.0,0.33216339349746704,0.0,0.0,0.035536766052246094,0.0,0.0,0.348191499710083,0.0,0.0,0.20903529226779938,1765.892333984375,409.45513916015625,0.9237498044967651,1649.1387939453125,417.9137268066406,0.9707685112953186,1745.752197265625,443.9083557128906,0.9987725615501404,1565.46142578125,501.1315612792969,0.8300153017044067,1769.6064453125,548.30126953125,0.9961795806884766,1551.5618896484375,565.8518676757812,0.7782129645347595,1809.5189208984375,632.1019897460938,0.9803196787834167,1587.240234375,567.7549438476562,0.9972355961799622,1650.7734375,575.5742797851562,0.999376118183136,1576.8472900390625,715.6820068359375,0.9912657141685486,1662.3468017578125,727.3203735351562,0.9978216886520386,1573.2451171875,838.4280395507812,0.9553165435791016,1673.8133544921875,859.1832885742188,0.9810717701911926
172,1742890761.245709,1,0,0.0,0.0,0.33706408739089966,0.0,0.0,0.03723509609699249,0.0,0.0,0.35642585158348083,0.0,0.0,0.2112588733434677,1765.174560546875,409.5272216796875,0.9225605726242065,1648.90869140625,418.78765869140625,0.9684125185012817,1744.9775390625,443.8949890136719,0.9986680746078491,1565.96240234375,502.2325134277344,0.8147329092025757,1768.1158447265625,547.147216796875,0.9957721829414368,1553.7353515625,566.343505859375,0.760510265827179,1807.371826171875,630.395263671875,0.9784019589424133,1586.11865234375,567.1256103515625,0.9968652129173279,1649.6572265625,574.6320190429688,0.9992938041687012,1576.3516845703125,716.2335815429688,0.9904152154922485,1662.9005126953125,727.4757080078125,0.9976168870925903,1573.4853515625,840.2781982421875,0.9527040719985962,1675.9447021484375,861.0452880859375,0.9799883365631104
173,1742890761.570606,1,0,0.0,0.0,0.35166239738464355,0.0,0.0,0.039301756769418716,0.0,0.0,0.3722628951072693,0.0,0.0,0.21492284536361694,1764.9049072265625,409.3420104980469,0.9249778985977173,1647.8453369140625,419.17327880859375,0.9694701433181763,1744.52392578125,444.51116943359375,0.9986989498138428,1564.781982421875,502.7342834472656,0.8179892301559448,1766.971435546875,547.6505126953125,0.9958111047744751,1554.6708984375,567.2044067382812,0.7651729583740234,1806.5380859375,631.5206298828125,0.9787206649780273,1585.34375,566.4580688476562,0.9969033598899841,1649.15234375,574.1071166992188,0.9992973804473877,1575.8369140625,716.3624877929688,0.9905301928520203,1661.242431640625,727.7315063476562,0.9976257681846619,1573.2412109375,840.57080078125,0.9529765248298645,1672.96484375,861.52294921875,0.9799756407737732
174,1742890761.9285052,1,0,0.0,0.0,0.36741816997528076,0.0,0.0,0.04261914640665054,0.0,0.0,0.38618624210357666,0.0,0.0,0.22725050151348114,1764.623779296875,409.306640625,0.9272850155830383,1648.5413818359375,419.39056396484375,0.9714178442955017,1744.4271240234375,444.8026428222656,0.9987603425979614,1564.5208740234375,502.0390625,0.8237987160682678,1766.2508544921875,547.29541015625,0.9958486557006836,1553.4552001953125,566.57177734375,0.7696853280067444,1806.2747802734375,630.906005859375,0.9788097739219666,1585.77294921875,566.654296875,0.997071385383606,1649.220458984375,574.4120483398438,0.9993278980255127,1576.0299072265625,714.309814453125,0.9912005066871643,1662.156494140625,725.9641723632812,0.9977723956108093,1573.41845703125,839.8923950195312,0.9566097855567932,1674.649658203125,861.290771484375,0.9814611077308655
175,1742890762.256499,1,0,0.0,0.0,0.37098371982574463,0.0,0.0,0.04380593076348305,0.0,0.0,0.3924776315689087,0.0,0.0,0.23073934018611908,1764.371337890625,409.59661865234375,0.9278118014335632,1647.969482421875,418.9250183105469,0.9704235196113586,1745.1259765625,444.50408935546875,0.9987242817878723,1564.6710205078125,502.6025695800781,0.8131945729255676,1766.8170166015625,547.26416015625,0.9956005811691284,1553.4815673828125,567.9485473632812,0.7559196949005127,1805.8646240234375,629.2776489257812,0.9774246215820312,1584.1549072265625,564.98095703125,0.9969106316566467,1648.5428466796875,572.7354125976562,0.9992941617965698,1575.8145751953125,713.2608032226562,0.9911092519760132,1662.6541748046875,725.0513916015625,0.9977649450302124,1573.6944580078125,840.8485107421875,0.9575120806694031,1674.420166015625,862.2968139648438,0.9819396138191223
176,1742890762.577764,1,0,0.0,0.0,0.3677079975605011,0.0,0.0,0.0436498299241066,0.0,0.0,0.3918421268463135,0.0,0.0,0.22765061259269714,1764.60400390625,410.50177001953125,0.9264613389968872,1647.354248046875,419.54803466796875,0.9688034057617188,1745.923095703125,445.1077880859375,0.9986336827278137,1563.8990478515625,504.0960388183594,0.8033459186553955,1767.939453125,548.3262329101562,0.9952461123466492,1553.0068359375,568.3712768554688,0.743812620639801,1805.6290283203125,629.5324096679688,0.9757294058799744,1583.453369140625,563.6096801757812,0.9967053532600403,1648.7099609375,571.2610473632812,0.9992425441741943,1575.3079833984375,712.88232421875,0.9908623695373535,1662.03564453125,724.4192504882812,0.9976873397827148,1573.734375,840.9745483398438,0.9574977159500122,1673.0570068359375,862.210205078125,0.9818403124809265
177,1742890762.9361532,1,0,0.0,0.0,0.3511626720428467,0.0,0.0,0.040687620639801025,0.0,0.0,0.3767525553703308,0.0,0.0,0.22361378371715546,1764.76513671875,410.7645263671875,0.9251170754432678,1646.6158447265625,419.21844482421875,0.9670832753181458,1745.750244140625,445.5199890136719,0.9985895752906799,1562.997802734375,504.23651123046875,0.7962780594825745,1768.248779296875,549.7884521484375,0.9951828122138977,1552.33642578125,568.111083984375,0.7360311150550842,1807.92919921875,630.299560546875,0.9752640724182129,1582.732666015625,564.5530395507812,0.9964659214019775,1648.256103515625,572.551513671875,0.9991970658302307,1575.2728271484375,714.8508911132812,0.9899635910987854,1662.185302734375,726.8068237304688,0.9974880218505859,1573.7542724609375,843.603759765625,0.9530847668647766,1673.3702392578125,865.1588745117188,0.9800540804862976
178,1742890763.261291,1,0,0.0,0.0,0.3509734570980072,0.0,0.0,0.04066375643014908,0.0,0.0,0.3771244287490845,0.0,0.0,0.22469834983348846,1763.9986572265625,410.649658203125,0.9240173101425171,1646.8968505859375,419.4095153808594,0.9669917225837708,1745.0831298828125,446.1111145019531,0.9986610412597656,1562.939697265625,503.78997802734375,0.7972078323364258,1768.9306640625,550.2034912109375,0.9955089092254639,1552.5748291015625,566.9117431640625,0.7401734590530396,1808.74951171875,631.294921875,0.9767062664031982,1581.97412109375,563.040771484375,0.9967446327209473,1646.7232666015625,571.1202392578125,0.9992794394493103,1574.8505859375,712.3469848632812,0.9910383224487305,1660.4205322265625,724.4767456054688,0.99781334400177,1574.0474853515625,839.2327880859375,0.9586514830589294,1672.313720703125,861.4949340820312,0.9828091263771057
179,1742890763.6344042,1,0,0.0,0.0,0.3851892352104187,0.0,0.0,0.04662075266242027,0.0,0.0,0.4083346426486969,0.0,0.0,0.23074999451637268,1763.21044921875,410.6083679199219,0.9273273944854736,1645.6982421875,419.56195068359375,0.9693496227264404,1744.396728515625,445.5879821777344,0.9986358284950256,1561.50927734375,503.806640625,0.8061010241508484,1767.6053466796875,549.3015747070312,0.9952380657196045,1551.89208984375,566.595947265625,0.7482233643531799,1809.11865234375,629.8322143554688,0.9759674668312073,1582.5845947265625,566.0121459960938,0.9966249465942383,1647.7691650390625,574.0869140625,0.9992159605026245,1575.6607666015625,714.9951782226562,0.9904873967170715,1663.097900390625,726.9296264648438,0.9975702166557312,1574.278564453125,843.5289916992188,0.9553659558296204,1674.53759765625,865.1975708007812,0.9807831645011902
180,1742890764.01503,1,0,0.0,0.0,0.3542628288269043,0.0,0.0,0.0415731817483902,0.0,0.0,0.3757423460483551,0.0,0.0,0.22903963923454285,1764.2508544921875,411.120849609375,0.9226891398429871,1646.9990234375,419.05096435546875,0.9675870537757874,1744.8167724609375,445.1543273925781,0.9986639022827148,1562.6793212890625,503.4812927246094,0.8015528321266174,1767.49951171875,549.2011108398438,0.995537281036377,1553.4356689453125,566.464599609375,0.7447353601455688,1809.07177734375,630.0655517578125,0.97691810131073,1582.5318603515625,564.281982421875,0.9967526793479919,1646.9849853515625,572.2178955078125,0.999275267124176,1575.7603759765625,714.6343383789062,0.9908287525177002,1660.8555908203125,726.5337524414062,0.9977471232414246,1574.658447265625,841.7612915039062,0.9569523334503174,1672.67041015625,863.4494018554688,0.982023298740387
181,1742890764.40375,1,0,0.0,0.0,0.3205528259277344,0.0,0.0,0.03662484511733055,0.0,0.0,0.34357455372810364,0.0,0.0,0.2277064174413681,1764.1422119140625,411.1611328125,0.9192742109298706,1646.7335205078125,419.1300048828125,0.9655970335006714,1744.9420166015625,445.5769958496094,0.9986407160758972,1562.3475341796875,504.8653869628906,0.7908645272254944,1767.615966796875,550.68603515625,0.9955138564109802,1554.1995849609375,567.5448608398438,0.7302348613739014,1809.4552001953125,630.8035888671875,0.9761481285095215,1581.4083251953125,564.3464965820312,0.9967401623725891,1646.21630859375,572.412841796875,0.9992901086807251,1575.647216796875,713.3059692382812,0.9909597635269165,1660.6444091796875,725.6220703125,0.9978371262550354,1573.1513671875,840.1151733398438,0.958605945110321,1671.3377685546875,862.7271118164062,0.9830642342567444
182,1742890764.780388,1,0,0.0,0.0,0.3301186263561249,0.0,0.0,0.03801913186907768,0.0,0.0,0.35183289647102356,0.0,0.0,0.22864997386932373,1763.6400146484375,411.2086486816406,0.9193153977394104,1646.095458984375,419.26336669921875,0.9657301306724548,1744.6773681640625,446.6406555175781,0.9986191987991333,1561.80615234375,504.5817565917969,0.7953291535377502,1768.382568359375,552.0357666015625,0.9954915642738342,1552.5648193359375,567.5868530273438,0.7382028698921204,1810.9566650390625,631.94873046875,0.9765167832374573,1580.857177734375,563.7418212890625,0.9965691566467285,1645.698486328125,572.1739501953125,0.9992436170578003,1575.143310546875,713.8907470703125,0.9901703000068665,1660.2738037109375,726.6290283203125,0.9976142644882202,1574.1446533203125,840.2349243164062,0.954012393951416,1671.662109375,863.1163940429688,0.9809471964836121
183,1742890765.170037,1,0,0.0,0.0,0.335957407951355,0.0,0.0,0.03827577456831932,0.0,0.0,0.35391536355018616,0.0,0.0,0.22417320311069489,1763.9296875,410.9250183105469,0.9190947413444519,1646.48046875,418.6715087890625,0.9671679139137268,1744.6754150390625,445.81842041015625,0.9986544847488403,1562.005859375,503.3569641113281,0.8076176047325134,1769.12158203125,550.823486328125,0.9956996440887451,1550.9869384765625,566.7304077148438,0.7540900707244873,1809.5340576171875,631.3594360351562,0.9779045581817627,1581.0821533203125,564.2825317382812,0.9967706203460693,1645.6575927734375,572.5368041992188,0.9992807507514954,1574.9212646484375,714.0536499023438,0.9905332326889038,1660.3741455078125,726.5717163085938,0.9976785778999329,1573.591552734375,839.3228759765625,0.9544491767883301,1672.7205810546875,861.7739868164062,0.9809921383857727
184,1742890765.559517,1,0,0.0,0.0,0.3215775489807129,0.0,0.0,0.03557591885328293,0.0,0.0,0.3454494774341583,0.0,0.0,0.21462838351726532,1763.94287109375,410.5628662109375,0.9207385778427124,1646.3060302734375,418.6255187988281,0.964923620223999,1744.3414306640625,445.45123291015625,0.9985740184783936,1562.256591796875,503.6253967285156,0.794215202331543,1769.30029296875,550.65087890625,0.99542635679245,1549.8984375,566.8139038085938,0.7356017231941223,1810.2791748046875,631.4342651367188,0.97622150182724,1580.94189453125,566.0724487304688,0.9963797926902771,1645.391357421875,574.2152709960938,0.9992006421089172,1575.0289306640625,716.8975219726562,0.9891513586044312,1660.6766357421875,729.2564697265625,0.9973611235618591,1574.0069580078125,843.7518310546875,0.9481924176216125,1673.625,866.24267578125,0.9783600568771362
185,1742890765.9086232,1,0,0.0,0.0,0.32845568656921387,0.0,0.0,0.037691280245780945,0.0,0.0,0.35372310876846313,0.0,0.0,0.22351717948913574,1763.822021484375,411.4848937988281,0.9209293127059937,1646.4482421875,419.1331787109375,0.9642249941825867,1744.639892578125,446.34002685546875,0.9985407590866089,1562.575927734375,503.7114562988281,0.7852678298950195,1768.369384765625,550.9317626953125,0.9951583743095398,1550.9481201171875,566.930908203125,0.7232400178909302,1807.5897216796875,629.8905029296875,0.9746907949447632,1580.328369140625,565.9359130859375,0.996193528175354,1644.979248046875,574.1427001953125,0.9991592168807983,1574.8236083984375,715.6030883789062,0.9889528751373291,1659.60400390625,728.2033081054688,0.9973148703575134,1573.5751953125,843.5839233398438,0.9489423036575317,1671.62255859375,866.1544189453125,0.9787164330482483
186,1742890766.288852,1,0,0.0,0.0,0.34164273738861084,0.0,0.0,0.03968506306409836,0.0,0.0,0.3689504563808441,0.0,0.0,0.22358044981956482,1763.93701171875,411.1218566894531,0.9234572649002075,1646.2501220703125,419.158447265625,0.964664876461029,1744.720458984375,445.5230712890625,0.9985107779502869,1562.2298583984375,504.55108642578125,0.7832668423652649,1768.0167236328125,549.6724243164062,0.994921863079071,1551.3087158203125,568.1297607421875,0.7192584872245789,1806.19970703125,628.9909057617188,0.9736499786376953,1580.21826171875,566.2351684570312,0.9960386753082275,1645.235595703125,574.1837158203125,0.9991111159324646,1574.8953857421875,716.2842407226562,0.9885198473930359,1660.698486328125,728.5833129882812,0.9971675276756287,1573.447021484375,844.4216918945312,0.9472252726554871,1672.9639892578125,866.9473266601562,0.9777126312255859
