frame_number,timestamp,left_hand_raised,right_hand_raised,dwell_stay_duration,dwell_is_long_stay,dwell_state,dwell_confidence,dwell_hip_center_x,dwell_hip_center_y,dwell_alert
260,10.838,False,False,8.754,False,STAYING,0.998,779.9,462.7,
261,10.880,False,False,8.795,False,STAYING,0.998,780.1,462.7,
262,10.921,False,False,8.837,False,STAYING,0.998,780.0,463.5,
263,10.963,False,False,8.879,False,STAYING,0.998,780.0,463.7,
264,11.005,False,False,8.920,False,STAYING,0.998,779.9,464.4,
265,11.046,False,False,8.962,False,STAYING,0.998,779.9,464.9,
266,11.088,False,False,9.004,False,STAYING,0.998,779.7,465.0,
267,11.130,False,False,9.045,False,STAYING,0.998,779.5,465.1,
268,11.171,False,False,9.087,False,STAYING,0.998,779.1,464.9,
269,11.213,False,False,9.129,False,STAYING,0.998,778.0,465.3,
270,11.255,False,False,9.170,False,STAYING,0.997,777.4,465.2,
271,11.296,False,False,9.212,False,STAYING,0.997,776.5,463.7,
272,11.338,False,False,9.254,False,STAYING,0.997,775.9,462.8,
273,11.380,False,False,9.296,False,STAYING,0.997,775.4,461.2,
274,11.421,False,False,9.337,False,STAYING,0.997,775.2,460.0,
275,11.463,False,False,9.379,False,STAYING,0.997,775.2,459.0,
276,11.505,False,False,9.421,False,STAYING,0.997,775.1,458.6,
277,11.546,False,False,9.462,False,STAYING,0.997,775.0,458.5,
278,11.588,False,False,9.504,False,STAYING,0.997,774.9,458.6,
279,11.630,False,False,9.546,False,STAYING,0.997,775.2,458.2,
280,11.672,False,False,9.587,False,STAYING,0.997,775.0,457.5,
281,11.713,False,False,9.629,False,STAYING,0.997,775.2,456.4,
282,11.755,False,False,9.671,False,STAYING,0.998,775.4,456.3,
283,11.797,False,False,9.712,False,STAYING,0.998,775.7,456.2,
284,11.838,False,False,9.754,False,STAYING,0.998,775.6,455.7,
285,11.880,False,False,9.796,False,STAYING,0.998,775.7,455.2,
286,11.922,False,False,9.837,False,STAYING,0.998,775.7,454.4,
287,11.963,False,False,9.879,False,STAYING,0.998,775.9,454.2,
288,12.005,False,False,9.921,False,STAYING,0.999,776.1,454.3,
289,12.047,False,False,9.962,False,STAYING,0.999,776.0,454.3,
290,12.088,False,False,10.004,True,STAYING,0.999,775.7,454.4,[!] Long Stay Detected: 10.0s
291,12.130,False,False,10.046,True,STAYING,0.999,775.3,454.5,
292,12.172,False,False,10.088,True,STAYING,0.999,775.0,454.4,
293,12.213,False,True,10.129,True,STAYING,0.999,774.9,454.2,
294,12.255,False,True,10.171,True,STAYING,0.999,774.8,453.9,
295,12.297,False,True,10.213,True,STAYING,0.999,774.7,453.9,
296,12.338,False,True,10.254,True,STAYING,0.999,774.6,453.9,
297,12.380,False,True,10.296,True,STAYING,0.999,774.4,453.8,
298,12.422,False,True,10.338,True,STAYING,0.999,774.2,453.8,
299,12.464,False,True,10.379,True,STAYING,0.999,773.9,453.3,
300,12.505,False,True,10.421,True,STAYING,0.999,773.7,452.8,
301,12.547,False,True,10.463,True,STAYING,0.999,773.6,452.6,
302,12.589,False,True,10.504,True,STAYING,0.999,773.4,452.6,
303,12.630,False,True,10.546,True,STAYING,0.999,773.3,452.7,
304,12.672,False,True,10.588,True,STAYING,0.999,773.2,452.5,
305,12.714,False,True,10.629,True,STAYING,0.999,773.1,452.5,
306,12.755,False,True,10.671,True,STAYING,0.999,773.1,452.5,
307,12.797,False,True,10.713,True,STAYING,0.999,773.1,452.5,
308,12.839,False,True,10.754,True,STAYING,0.999,773.1,452.5,
309,12.880,False,True,10.796,True,STAYING,0.999,773.1,452.6,
310,12.922,False,True,10.838,True,STAYING,0.999,773.1,452.9,
311,12.964,False,True,10.880,True,STAYING,0.999,773.1,452.9,
312,13.005,False,True,10.921,True,STAYING,0.999,773.0,452.6,
313,13.047,False,True,10.963,True,STAYING,0.999,773.0,452.5,
314,13.089,False,True,11.005,True,STAYING,0.999,773.0,452.6,
315,13.130,False,True,11.046,True,STAYING,0.999,772.9,452.5,
316,13.172,False,True,11.088,True,STAYING,0.999,772.8,452.4,
317,13.214,False,True,11.130,True,STAYING,0.999,772.7,452.3,
318,13.256,False,True,11.171,True,STAYING,0.999,772.7,452.3,
319,13.297,False,True,11.213,True,STAYING,0.999,772.7,452.2,
320,13.339,False,True,11.255,True,STAYING,0.999,772.8,452.2,
321,13.381,False,True,11.296,True,STAYING,0.999,772.7,452.3,
322,13.422,False,True,11.338,True,STAYING,0.999,772.8,452.6,
323,13.464,False,True,11.380,True,STAYING,0.999,773.1,453.5,
324,13.506,False,True,11.421,True,STAYING,0.999,773.4,453.4,
325,13.547,False,True,11.463,True,STAYING,0.999,773.6,453.4,
